t,V,I
40.20080401608032,6.0782534166842455,30.391267083421226
40.400808016160326,6.078621378156105,30.393106890780523
40.600812016240326,6.078989025129976,30.39494512564988
40.800816016320326,6.079356356135214,30.39678178067607
41.000820016400326,6.079723369702436,30.39861684851218
41.20082401648033,6.080090064363529,30.400450321817644
41.40082801656033,6.080456438651657,30.402282193258284
41.60083201664033,6.080822491101264,30.40411245550632
41.80083601672033,6.081188220248082,30.40594110124041
42.00084001680034,6.081553624629137,30.407768123145683
42.20084401688034,6.081918702782754,30.409593513913766
42.40084801696034,6.082283453248561,30.4114172662428
42.60085201704034,6.082647874567499,30.41323937283749
42.800856017120346,6.083011965281824,30.41505982640912
43.000860017200345,6.083375723935117,30.416878619675586
43.200864017280345,6.083739149072286,30.418695745361426
43.400868017360345,6.08410223923957,30.42051119619785
43.60087201744035,6.084464992984554,30.422324964922765
43.80087601752035,6.084827408856163,30.424137044280812
44.00088001760035,6.085189485404676,30.42594742702338
44.20088401768035,6.085551221181732,30.42775610590866
44.40088801776036,6.0859126147403275,30.429563073701637
44.60089201784036,6.086273664634834,30.431368323174166
44.80089601792036,6.086634369420991,30.43317184710495
45.00090001800036,6.086994727655924,30.43497363827962
45.200904018080365,6.087354737898143,30.436773689490714
45.400908018160365,6.087714398707551,30.43857199353775
45.600912018240365,6.088073708645444,30.44036854322722
45.800916018320365,6.088432666274529,30.442163331372644
46.00092001840037,6.088791270158918,30.443956350794586
46.20092401848037,6.0891495188641365,30.44574759432068
46.40092801856037,6.089507410957134,30.44753705478567
46.60093201864037,6.089864945006286,30.449324725031428
46.80093601872038,6.090222119581399,30.451110597906993
47.00094001880038,6.090578933253718,30.452894666268588
47.20094401888038,6.090935384595931,30.454676922979655
47.40094801896038,6.091291472182178,30.456457360910886
47.600952019040385,6.09164719458805,30.458235972940248
47.800956019120385,6.0920025503906015,30.460012751953006
48.000960019200384,6.092357538168354,30.461787690841767
48.200964019280384,6.0927121565013,30.463560782506494
48.40096801936039,6.093066403970908,30.465332019854536
48.60097201944039,6.093420279160133,30.467101395800665
48.80097601952039,6.093773780653419,30.468868903267094
49.00098001960039,6.094126907036703,30.470634535183514
49.2009840196804,6.094479656897423,30.472398284487117
49.4009880197604,6.094832028824525,30.474160144122624
49.6009920198404,6.095184021408464,30.47592010704232
49.8009960199204,6.095535633241216,30.477678166206076
50.001000020000404,6.095886862916274,30.47943431458137
50.201004020080404,6.096237709028667,30.481188545143333
50.401008020160404,6.096588170174954,30.482940850874765
50.601012020240404,6.096938244953233,30.484691224766166
50.80101602032041,6.0972879319631526,30.486439659815762
51.00102002040041,6.097637229805907,30.488186149029534
51.20102402048041,6.097986137084249,30.489930685421246
51.40102802056041,6.098334652402496,30.49167326201248
51.60103202064041,6.098682774366531,30.493413871832654
51.80103602072042,6.09903050158381,30.495152507919048
52.00104002080042,6.099377832663369,30.496889163316844
52.20104402088042,6.099724766215829,30.498623831079144
52.40104802096042,6.100071300853401,30.500356504267003
52.601052021040424,6.1004174351898905,30.502087175949452
52.801056021120424,6.100763167840706,30.50381583920353
53.00106002120042,6.101108497422863,30.50554248711431
53.20106402128042,6.101453422554986,30.50726711277493
53.40106802136043,6.101797941857321,30.508989709286606
53.60107202144043,6.102142053951737,30.510710269758683
53.80107602152043,6.1024857574617295,30.512428787308647
54.00108002160043,6.1028290510124314,30.514145255062154
54.20108402168044,6.1031719332306125,30.515859666153062
54.40108802176044,6.103514402744691,30.517572013723452
54.60109202184044,6.103856458184733,30.519282290923663
54.801096021920436,6.104198098182463,30.520990490912315
55.00110002200044,6.104539321371267,30.522696606856336
55.20110402208044,6.104880126386199,30.524400631930995
55.40110802216044,6.105220511863983,30.526102559319916
55.60111202224044,6.105560476443025,30.527802382215125
55.80111602232045,6.105900018763412,30.52950009381706
56.00112002240045,6.10623913746692,30.5311956873346
56.20112402248045,6.106577831197021,30.532889155985103
56.40112802256045,6.106916098598886,30.53458049299443
56.601132022640456,6.107253938319393,30.536269691596964
56.801136022720456,6.107591349007128,30.53795674503564
57.001140022800456,6.107928329312395,30.539641646561975
57.201144022880456,6.108264877887221,30.541324389436102
57.40114802296046,6.108600993385355,30.543004966926777
57.60115202304046,6.108936674462285,30.544683372311425
57.80115602312046,6.109271919775232,30.54635959887616
58.00116002320046,6.109606727983161,30.548033639915804
58.20116402328047,6.109941097746787,30.54970548873393
58.40116802336047,6.1102750277285764,30.551375138642882
58.60117202344047,6.110608516592759,30.553042582963794
58.80117602352047,6.110941563005324,30.554707815026617
59.001180023600476,6.1112741656340335,30.556370828170166
59.201184023680476,6.1116063231484254,30.558031615742124
59.401188023760476,6.111938034219815,30.559690171099074
59.601192023840476,6.112269297521307,30.56134648760653
59.80119602392048,6.112600111727795,30.563000558638972
60.00120002400048,6.112930475515969,30.564652377579844
60.20120402408048,6.113260387564322,30.56630193782161
60.40120802416048,6.113589846553154,30.56794923276577
60.60121202424049,6.113918851164577,30.56959425582288
60.80121602432049,6.114247400082519,30.571237000412594
61.00122002440049,6.114575491992733,30.572877459963664
61.20122402448049,6.114903125582799,30.574515627913993
61.401228024560496,6.115230299542131,30.576151497710654
61.601232024640495,6.115557012561981,30.5777850628099
61.801236024720495,6.115883263335445,30.579416316677225
62.001240024800495,6.116209050557469,30.58104525278734
62.2012440248805,6.116534372924851,30.582671864624253
62.4012480249605,6.11685922913625,30.58429614568125
62.6012520250405,6.1171836178921914,30.585918089460957
62.8012560251205,6.117507537895068,30.587537689475337
63.00126002520051,6.117830987849147,30.589154939245734
63.20126402528051,6.118153966460579,30.59076983230289
63.40126802536051,6.118476472437396,30.592382362186978
63.60127202544051,6.118798504489526,30.593992522447625
63.801276025520515,6.119120061328787,30.595600306643934
64.00128002560051,6.1194411416689025,30.59720570834451
64.20128402568051,6.1197617442254995,30.598808721127494
64.40128802576052,6.120081867716116,30.600409338580576
64.60129202584052,6.120401510860209,30.60200755430104
64.80129602592052,6.120720672379154,30.603603361895765
65.00130002600052,6.121039350996253,30.605196754981264
65.20130402608052,6.121357545436744,30.606787727183722
65.40130802616052,6.121675254427798,30.608376272138987
65.60131202624052,6.1219924766985265,30.609962383492633
65.80131602632052,6.122309210979992,30.61154605489996
66.00132002640053,6.122625456005207,30.613127280026035
66.20132402648053,6.122941210509141,30.614706052545703
66.40132802656053,6.123256473228725,30.616282366143622
66.60133202664053,6.123571242902859,30.617856214514294
66.80133602672053,6.123885518272415,30.619427591362072
67.00134002680053,6.1241992980802396,30.620996490401197
67.20134402688053,6.124512581071166,30.622562905355824
67.40134802696053,6.12482536599201,30.62412682996005
67.60135202704055,6.125137651591586,30.625688257957925
67.80135602712055,6.125449436620698,30.62724718310349
68.00136002720055,6.125760719832159,30.628803599160793
68.20136402728055,6.126071499980786,30.63035749990393
68.40136802736055,6.126381775823409,30.631908879117045
68.60137202744055,6.1266915461188765,30.63345773059438
68.80137602752055,6.127000809628056,30.635004048140278
69.00138002760055,6.127309565113847,30.63654782556923
69.20138402768056,6.1276178113411754,30.638089056705876
69.40138802776056,6.12792554707701,30.639627735385048
69.60139202784056,6.128232771090358,30.64116385545179
69.80139602792056,6.1285394821522745,30.64269741076137
70.00140002800056,6.128845679035868,30.644228395179336
70.20140402808056,6.1291513605163,30.6457568025815
70.40140802816056,6.129456525370799,30.64728262685399
70.60141202824056,6.129761172378654,30.648805861893266
70.80141602832057,6.13006530032123,30.65032650160615
71.00142002840057,6.130368907981968,30.651844539909835
71.20142402848057,6.130671994146387,30.653359970731934
71.40142802856057,6.130974557602096,30.65487278801048
71.60143202864057,6.131276597138793,30.656382985693963
71.80143602872057,6.131578111548272,30.657890557741357
72.00144002880057,6.131879099624427,30.65939549812213
72.20144402888057,6.132179560163257,30.660897800816283
72.40144802896059,6.132479491962874,30.66239745981437
72.60145202904059,6.132778893823502,30.66389446911751
72.80145602912059,6.133077764547487,30.665388822737434
73.00146002920059,6.133376102939298,30.66688051469649
73.20146402928059,6.133673907805535,30.668369539027672
73.40146802936059,6.13397117795493,30.669855889774645
73.60147202944059,6.134267912198355,30.671339560991775
73.80147602952059,6.134564109348828,30.672820546744138
74.0014800296006,6.134859768221511,30.674298841107554
74.2014840296806,6.135154887633724,30.675774438168617
74.4014880297606,6.13544946640494,30.6772473320247
74.6014920298406,6.1357435033567995,30.678717516783994
74.8014960299206,6.136036997313106,30.68018498656553
75.0015000300006,6.1363299470998385,30.68164973549919
75.2015040300806,6.136622351545151,30.683111757725754
75.4015080301606,6.136914209479379,30.684571047396894
75.60151203024061,6.137205519735045,30.686027598675224
75.80151603032061,6.137496281146862,30.687481405734307
76.00152003040061,6.1377864925517365,30.688932462758682
76.20152403048061,6.138076152788779,30.690380763943892
76.40152803056061,6.1383652606993016,30.691826303496505
76.60153203064061,6.138653815126826,30.693269075634127
76.80153603072061,6.138941814917089,30.694709074585447
77.00154003080061,6.139229258918048,30.69614629459024
77.20154403088061,6.139516145979879,30.697580729899393
77.40154803096063,6.139802474954989,30.69901237477494
77.60155203104063,6.140088244698016,30.700441223490078
77.80155603112063,6.140373454065836,30.701867270329178
78.00156003120063,6.140658101917567,30.703290509587834
78.20156403128063,6.140942187114572,30.70471093557286
78.40156803136063,6.141225708520465,30.706128542602322
78.60157203144063,6.1415086650011155,30.707543325005574
78.80157603152063,6.141791055424652,30.70895527712326
79.00158003160064,6.14207287866147,30.710364393307344
79.20158403168064,6.142354133584229,30.711770667921144
79.40158803176064,6.142634819067866,30.71317409533933
79.60159203184064,6.142914933989596,30.71457466994798
79.80159603192064,6.143194477228913,30.71597238614456
80.00160003200064,6.143473447667599,30.717367238337996
80.20160403208064,6.143751844189731,30.718759220948655
80.40160803216064,6.144029665681677,30.72014832840838
80.60161203224065,6.144306911032105,30.721534555160524
80.80161603232065,6.144583579131993,30.722917895659965
81.00162003240065,6.1448596688746235,30.724298344373114
81.20162403248065,6.145135179155592,30.72567589577796
81.40162803256065,6.145410108872817,30.72705054436408
81.60163203264065,6.145684456926531,30.728422284632657
81.80163603272065,6.1459582222193045,30.72979111109652
82.00164003280065,6.146231403656028,30.73115701828014
82.20164403288067,6.146504000143935,30.732520000719674
82.40164803296067,6.146776010592595,30.733880052962974
82.60165203304066,6.147047433913923,30.735237169569615
82.80165603312066,6.147318269022184,30.73659134511092
83.00166003320066,6.147588514833994,30.737942574169967
83.20166403328066,6.147858170268325,30.739290851341625
83.40166803336066,6.148127234246516,30.740636171232577
83.60167203344066,6.148395705692265,30.741978528461324
83.80167603352068,6.148663583531646,30.743317917658228
84.00168003360068,6.148930866693103,30.744654333465515
84.20168403368068,6.149197554107463,30.745987770537315
84.40168803376068,6.149463644707934,30.74731822353967
84.60169203384068,6.14972913743011,30.748645687150546
84.80169603392068,6.149994031211978,30.749970156059888
85.00170003400068,6.1502583249939216,30.751291624969607
85.20170403408068,6.150522017718724,30.752610088593617
85.40170803416069,6.150785108331571,30.753925541657853
85.60171203424069,6.15104759578006,30.7552379789003
85.80171603432069,6.151309479014199,30.756547395070996
86.00172003440069,6.1515707569864135,30.757853784932067
86.20172403448069,6.15183142865155,30.75915714325775
86.40172803456069,6.152091492966881,30.760457464834403
86.60173203464069,6.152350948892107,30.761754744460536
86.80173603472069,6.152609795389364,30.76304897694682
87.0017400348007,6.152868031423225,30.764340157116123
87.2017440348807,6.153125655960704,30.76562827980352
87.4017480349607,6.153382667971262,30.76691333985631
87.6017520350407,6.153639066426812,30.768195332134056
87.8017560351207,6.153894850301717,30.769474251508584
88.0017600352007,6.154150018572803,30.770750092864013
88.2017640352807,6.154404570219355,30.77202285109677
88.4017680353607,6.154658504223126,30.77329252111563
88.60177203544072,6.1549118195683405,30.774559097841703
88.80177603552072,6.155164515241697,30.775822576208487
89.00178003560072,6.155416590232373,30.777082951161862
89.20178403568072,6.155668043532027,30.778340217660134
89.40178803576072,6.155918874134807,30.779594370674033
89.60179203584072,6.156169081037351,30.780845405186753
89.80179603592072,6.1564186632387905,30.78209331619395
90.00180003600072,6.156667619740759,30.78333809870379
90.20180403608072,6.156915949547389,30.78457974773694
90.40180803616073,6.157163651665323,30.785818258326614
90.60181203624073,6.157410725103713,30.787053625518563
90.80181603632073,6.157657168874226,30.788285844371128
91.00182003640073,6.157902981991048,30.789514909955237
91.20182403648073,6.158148163470887,30.790740817354433
91.40182803656073,6.1583927123329785,30.79196356166489
91.60183203664073,6.158636627599088,30.793183137995438
91.80183603672073,6.158879908293517,30.79439954146758
92.00184003680074,6.159122553443102,30.79561276721551
92.20184403688074,6.159364562077226,30.79682281038613
92.40184803696074,6.159605933227815,30.798029666139072
92.60185203704074,6.159846665929345,30.799233329646725
92.80185603712074,6.160086759218849,30.800433796094246
93.00186003720074,6.1603262121359155,30.801631060679576
93.20186403728074,6.160565023722693,30.802825118613466
93.40186803736074,6.1608031930239004,30.8040159651195
93.60187203744076,6.16104071908682,30.805203595434097
93.80187603752076,6.16127760096131,30.80638800480655
94.00188003760076,6.161513837699807,30.80756918849903
94.20188403768076,6.161749428357325,30.808747141786622
94.40188803776076,6.161984371991465,30.80992185995732
94.60189203784076,6.1622186676624136,30.811093338312066
94.80189603792076,6.1624523144329535,30.812261572164765
95.00190003800076,6.162685311368459,30.81342655684229
95.20190403808077,6.162917657536904,30.81458828768452
95.40190803816077,6.16314935200887,30.815746760044348
95.60191203824077,6.16338039385754,30.8169019692877
95.80191603832077,6.163610782158711,30.818053910793555
96.00192003840077,6.163840515990794,30.819202579953966
96.20192403848077,6.164069594434815,30.820347972174073
96.40192803856077,6.164298016574426,30.821490082872128
96.60193203864077,6.1645257814959,30.8226289074795
96.80193603872078,6.164752888288144,30.82376444144072
97.00194003880078,6.164979336042692,30.82489668021346
97.20194403888078,6.1652051238537195,30.826025619268595
97.40194803896078,6.165430250818037,30.827151254090186
97.60195203904078,6.165654716035103,30.828273580175516
97.80195603912078,6.165878518607021,30.829392593035102
98.00196003920078,6.166101657638543,30.830508288192714
98.20196403928078,6.166324132237079,30.831620661185397
98.4019680393608,6.166545941512696,30.83272970756348
98.6019720394408,6.166767084578121,30.8338354228906
98.8019760395208,6.166987560548746,30.834937802743728
99.0019800396008,6.167207368542632,30.83603684271316
99.2019840396808,6.1674265076805135,30.837132538402567
99.4019880397608,6.167644977085799,30.838224885428993
99.6019920398408,6.167862775884576,30.839313879422875
99.8019960399208,6.168079903205612,30.84039951602806
100.00200004000081,6.168296358180368,30.841481790901838
100.20200404008081,6.168512139942987,30.84256069971493
100.40200804016081,6.168727247630308,30.843636238151536
100.60201204024081,6.168941680381866,30.844708401909326
100.80201604032081,6.169155437339896,30.84577718669948
101.00202004040081,6.169368517649337,30.846842588246684
101.20202404048081,6.169580920457833,30.847904602289166
101.40202804056081,6.169792644915741,30.848963224578704
101.60203204064082,6.170003690176127,30.850018450880633
101.80203604072082,6.170214055394777,30.851070276973886
102.00204004080082,6.170423739730198,30.85211869865099
102.20204404088082,6.17063274234362,30.853163711718096
102.40204804096082,6.170841062398996,30.85420531199498
102.60205204104082,6.171048699063016,30.85524349531508
102.80205604112082,6.171255651505099,30.856278257525492
103.00206004120082,6.1714619188974025,30.85730959448701
103.20206404128082,6.171667500414824,30.858337502074118
103.40206804136083,6.171872395235006,30.859361976175027
103.60207204144083,6.1720766025383345,30.86038301269167
103.80207604152083,6.17228012150795,30.86140060753975
104.00208004160083,6.172482951329744,30.862414756648718
104.20208404168083,6.172685091192363,30.863425455961817
104.40208804176083,6.1728865402872195,30.864432701436094
104.60209204184083,6.173087297808481,30.865436489042402
104.80209604192083,6.173287362953087,30.866436814765436
105.00210004200085,6.173486734920747,30.86743367460373
105.20210404208085,6.1736854129139385,30.86842706456969
105.40210804216085,6.173883396137921,30.8694169806896
105.60211204224085,6.174080683800727,30.870403419003633
105.80211604232085,6.174277275113177,30.87138637556588
106.00212004240085,6.1744731692888735,30.872365846444364
106.20212404248085,6.174668365544209,30.873341827721042
106.40212804256085,6.174862863098367,30.874314315491834
106.60213204264086,6.175056661173327,30.875283305866635
106.80213604272086,6.175249758993866,30.876248794969328
107.00214004280086,6.175442155787562,30.87721077893781
107.20214404288086,6.175633850784798,30.878169253923986
107.40214804296086,6.175824843218762,30.879124216093807
107.60215204304086,6.176015132325454,30.88007566162727
107.80215604312086,6.17620471734369,30.881023586718445
108.00216004320086,6.176393597515096,30.88196798757548
108.20216404328087,6.176581772084124,30.88290886042062
108.40216804336087,6.1767692402980465,30.88384620149023
108.60217204344087,6.176956001406958,30.884780007034788
108.80217604352087,6.177142054663786,30.88571027331893
109.00218004360087,6.177327399324289,30.886636996621444
109.20218404368087,6.177512034647058,30.887560173235286
109.40218804376087,6.177695959893521,30.888479799467603
109.60219204384087,6.17787917432795,30.88939587163975
109.80219604392089,6.178061677217457,30.890308386087284
110.00220004400089,6.178243467832003,30.89121733916001
110.20220404408089,6.178424545444394,30.89212272722197
110.40220804416089,6.178604909330293,30.893024546651464
110.60221204424089,6.178784558768215,30.893922793841075
110.80221604432089,6.178963493039535,30.894817465197672
111.00222004440089,6.1791417114284855,30.895708557142424
111.20222404448089,6.179319213222166,30.896596066110828
111.4022280445609,6.17949599771054,30.8974799885527
111.6022320446409,6.179672064186443,30.898360320932213
111.8022360447209,6.17984741194558,30.8992370597279
112.0022400448009,6.180022040286533,30.900110201432664
112.2022440448809,6.180195948510761,30.9009797425538
112.4022480449609,6.180369135922602,30.901845679613007
112.6022520450409,6.18054160182928,30.902708009146398
112.8022560451209,6.180713345540905,30.903566727704522
113.00226004520091,6.1808843663704724,30.90442183185236
113.20226404528091,6.181054663633874,30.905273318169368
113.40226804536091,6.181224236649893,30.90612118324946
113.60227204544091,6.181393084740209,30.906965423701045
113.80227604552091,6.1815612072294055,30.907806036147026
114.00228004560091,6.181728603444964,30.90864301722482
114.20228404568091,6.181895272717274,30.909476363586368
114.40228804576091,6.1820612143796305,30.91030607189815
114.60229204584093,6.182226427768242,30.91113213884121
114.80229604592093,6.182390912222229,30.911954561111145
115.00230004600093,6.182554667083627,30.912773335418134
115.20230404608093,6.18271769169739,30.91358845848695
115.40230804616093,6.182879985411394,30.91439992705697
115.60231204624093,6.183041547576439,30.91520773788219
